#####################################################################################
# Sample of identified Compact Groups of galaxies in EAGLE RefL100N1504
# from Harsuiker and Ploeckinger (2019, subm) 
#####################################################################################
#column 0: CG ID
#column 1: Snapshot number where the CG is identified
#column 2: Case depending on status of CG at next snapshot: (0: not merger, not identified as CG, 1: merged, 2: partly merged 3: not merged, still CG) 
#column 3: Projection where the CG is identified (note: some CGs are identified in more than one projection)
#column 4: Elongation (s_parallel / s_perpendicular, see Fig. 3)
#column 5: First snapshot where all CG members have merged  (-1 if they do not merge until z=0)
#column 6-10: GalaxyIDs of CG member from EAGLE database 
#####################################################################################
0145	26	3	posx	2.85	-1	  10433254	  59385752	  10433753	        -1	        -1
0146	26	3	posx	1.85	28	  18368915	  18368519	  18367235	        -1	        -1
0147	26	3	posx	1.72	-1	  10458045	  59392561	  10458693	        -1	        -1
0148	26	3	posx	1.43	-1	  10099334	  10098638	  30512121	        -1	        -1
0149	26	3	posx	1.01	-1	  59480149	  11008330	  11008765	        -1	        -1
0150	26	2	posx	43.15	-1	  11462349	  11462698	   5336567	        -1	        -1
0151	26	2	posx	4.23	-1	   7612672	  12676657	  12676168	        -1	        -1
0152	26	2	posx	35.25	-1	   2435863	   2435622	   2435765	        -1	        -1
0153	26	2	posx	3.56	-1	  11809956	  11809691	   3260952	        -1	        -1
0154	26	2	posx	182.64	-1	   9894939	   9894514	  12544326	  11308262	        -1
0155	26	2	posx	1.69	28	  10270862	  10270264	  10271008	        -1	        -1
0156	26	2	posx	1.13	-1	  11052087	  11051668	  59490562	        -1	        -1
0157	26	2	posx	0.90	28	  10949698	  10949218	  10950010	        -1	        -1
0158	26	1	posx	1.02	27	  10788869	  10788046	  10788379	        -1	        -1
0159	26	0	posx	8.37	-1	  59074650	   9014150	  59074395	        -1	        -1
0160	26	0	posx	32.36	-1	  12972590	  49766535	  12972989	        -1	        -1
0161	26	0	posx	3.26	-1	  12299816	  59716466	  12300076	        -1	        -1
0162	26	0	posx	200.42	-1	  10397922	   3128990	  12898114	        -1	        -1
0163	26	0	posx	2.06	-1	  10057682	  10057448	  30489069	        -1	        -1
0164	26	0	posx	1422.19	-1	   5264097	   7919771	  12920532	        -1	        -1
0165	26	0	posx	14.77	-1	   5328633	  11463710	  62946680	        -1	        -1
0166	26	2	negz	3.33	28	  11535850	  11535625	  11535137	        -1	        -1
0167	26	3	negz	2.36	-1	  10099334	  10098638	  30512121	        -1	        -1
0168	26	3	negz	16.95	-1	  11403122	  11402533	   4339781	        -1	        -1
0169	26	3	negz	0.93	-1	  59480149	  11008330	  11008765	        -1	        -1
0170	26	2	negz	37.36	-1	   3731729	   3038465	   3038289	        -1	        -1
0171	26	2	negz	3.48	-1	   9023693	   9022545	   2951459	        -1	        -1
0172	26	2	negz	1.63	28	  10949698	  10949218	  10950010	        -1	        -1
0173	26	2	negz	1.29	-1	  11052087	  11051668	  59490562	        -1	        -1
0174	26	1	negz	2.22	27	  10788869	  10788046	  10788379	        -1	        -1
0175	26	0	negz	8.39	-1	  60030948	  60023045	  60026214	        -1	        -1
0176	26	0	negz	55.23	-1	  13627069	  53218139	  13507524	        -1	        -1
0177	26	0	negz	13.97	-1	    994747	    993237	  53834791	        -1	        -1
0178	26	0	negz	12.13	-1	   3566214	  60027894	   3549781	        -1	        -1
0179	26	0	negz	1.68	-1	   2938871	   2938297	   8950688	        -1	        -1
0180	26	0	negz	1.15	-1	  30762643	  10761081	  30762223	        -1	        -1
0181	26	0	negz	0.89	-1	  56736878	  56737455	  56736574	        -1	        -1
